4.049	4	0.974
13.131	4	0.541
18.331	4	0.325
23.831	4	0.541
30.831	4	0.541
37.431	4	0.758
46.231	4	1.191
54.231	4	-0.325
61.631	4	-0.758
69.832	4	-0.758
76.033	4	0.541
83.535	4	-0.325
93.432	4	0.541
99.632	4	-0.758
105.032	4	1.624
113.932	4	-1.624
120.032	4	-0.541
125.633	4	-0.974
133.733	4	1.407
142.633	4	0.758
149.233	4	-0.758
154.933	4	1.624
160.033	4	-0.974
169.733	4	-1.624
175.434	4	-1.624
180.935	4	1.191
187.036	4	0.325
192.134	4	0.325
199.938	4	-0.325
205.434	4	-0.974
214.734	4	1.191
220.534	4	-0.108
225.534	4	1.191
233.934	4	0.758
239.534	4	-0.325
245.534	4	-1.191
251.134	4	-0.108
256.634	4	1.191
261.835	4	1.407
268.335	4	0.325
275.735	4	-1.407
283.337	4	-1.624
289.538	4	-1.191
294.735	4	-0.325
302.435	4	0.541
310.235	4	-1.624
317.835	4	1.191
323.536	4	1.624
332.636	4	-0.108
337.636	4	-1.191
343.436	4	-1.624
353.036	4	-0.758
360.436	4	-0.541
369.336	4	0.108
376.236	4	0.974
382.921	4	1.624
391.925	4	-0.974
399.523	4	-0.758
408.825	4	0.974
414.726	4	0.108
420.828	4	1.624
428.729	4	0.108
435.63	4	-0.974
441.031	4	-1.191
4.049	4	0.974
12.931	4	0.758
21.731	4	0.758
29.132	4	0.325
37.234	4	-0.541
42.735	4	-0.325
50.536	4	1.407
56.531	4	-0.108
66.231	4	0.325
71.332	4	-0.108
80.232	4	-0.758
85.832	4	-0.541
91.932	4	-1.191
98.132	4	0.758
103.832	4	-1.407
110.432	4	0.974
115.934	4	1.407
122.032	4	0.108
127.733	4	-0.108
136.834	4	0.758
142.335	4	-1.407
150.533	4	-0.108
155.733	4	-0.108
161.233	4	-0.325
169.133	4	1.191
178.433	4	-1.191
186.433	4	-0.541
191.433	4	1.407
196.433	4	1.407
204.134	4	0.758
212.534	4	1.407
220.134	4	-0.758
226.834	4	0.108
234.635	4	0.108
244.237	4	-1.624
251.134	4	0.758
256.334	4	-0.758
262.534	4	1.407
272.435	4	-1.407
278.334	4	-0.974
287.635	4	-1.407
293.035	4	0.974
298.235	4	-1.191
304.835	4	1.624
311.035	4	-0.974
318.635	4	-1.407
324.435	4	0.974
331.435	4	-1.624
340.337	4	-0.108
347.941	4	0.541
353.536	4	0.108
362.536	4	1.191
369.436	4	-0.325
375.236	4	0.541
380.627	4	0.325
389.729	4	-0.974
395.33	4	0.541
401.031	4	-0.974
408.532	4	0.974
415.933	4	-1.191
422.037	4	1.191
428.537	4	-0.325
435.92	4	-1.407
441.021	4	1.624
4.051	4	0.974
13.336	4	0.108
18.822	4	-0.541
26.422	4	-0.541
31.522	4	0.974
39.424	4	-0.974
47.825	4	1.407
55.226	4	0.108
60.927	4	-0.758
65.928	4	-1.191
71.829	4	0.325
80.831	4	0.108
86.332	4	0.974
95.233	4	-1.624
100.334	4	1.191
108.136	4	1.624
113.723	4	-0.541
119.424	4	-0.325
126.324	4	-1.407
134.024	4	-1.624
141.025	4	0.541
147.626	4	1.624
153.027	4	-0.108
160.628	4	-0.758
170.53	4	1.624
178.031	4	0.108
183.832	4	0.974
189.933	4	0.758
199.035	4	-0.108
204.236	4	-1.191
209.725	4	-1.624
216.625	4	1.624
225.927	4	-1.191
230.926	4	0.541
237.125	4	0.108
243.226	4	-1.407
248.427	4	-1.624
254.93	4	-1.191
261.629	4	-1.624
266.83	4	0.108
275.732	4	0.325
285.333	4	-0.108
290.936	4	0.974
296.535	4	-0.541
304.326	4	1.191
311.726	4	-0.325
317.726	4	0.325
323.927	4	-0.758
332.127	4	-1.624
341.227	4	-0.108
346.931	4	1.407
352.328	4	0.108
358.129	4	-0.325
364.731	4	1.407
370.933	4	-0.541
378.333	4	0.541
383.834	4	-1.407
391.435	4	1.624
400.328	4	1.191
406.428	4	0.325
416.128	4	-0.974
424.128	4	0.758
432.929	4	-0.758
441.028	4	-1.407
4.047	4	0.108
9.628	4	1.624
15.528	4	-1.191
21.628	4	0.541
28.629	4	1.407
36.33	4	0.758
44.732	4	0.325
52.133	4	-1.407
62.035	4	0.974
67.436	4	-0.974
73.929	4	1.407
80.129	4	-1.191
89.029	4	-0.325
94.629	4	-0.974
100.429	4	0.325
105.929	4	-0.325
111.03	4	-0.758
119.83	4	1.191
128.83	4	0.974
136.631	4	0.541
144.733	4	-1.624
150.934	4	1.624
156.435	4	-0.541
165.731	4	0.758
175.031	4	-0.108
184.131	4	0.325
193.231	4	-1.191
198.231	4	0.541
203.431	4	-0.974
208.531	4	0.325
215.131	4	1.191
220.831	4	1.191
230.531	4	1.407
235.532	4	-0.758
242.433	4	-0.108
249.334	4	1.624
254.835	4	-0.541
263.732	4	1.407
271.332	4	-0.541
277.532	4	0.974
285.032	4	-0.541
290.732	4	0.108
298.332	4	0.325
304.132	4	0.758
311.533	4	-0.974
321.133	4	1.624
328.933	4	-0.325
336.933	4	-1.407
342.634	4	-1.407
348.735	4	-1.407
354.236	4	-0.325
362.133	4	1.191
367.533	4	0.541
374.133	4	-0.108
379.334	4	0.758
386.934	4	0.758
393.634	4	-0.974
399.634	4	-1.624
408.534	4	-1.191
414.634	4	1.407
422.034	4	-1.407
427.234	4	-0.541
435.434	4	-0.541
441.035	4	-0.758
