4.067	4	-1.624
9.133	4	1.624
15.333	4	1.407
23.133	4	-1.191
30.733	4	-1.407
39.633	4	1.191
45.133	4	1.191
50.833	4	0.974
58.233	4	0.974
67.334	4	-1.191
72.335	4	-0.325
78.536	4	0.108
84.134	4	-0.974
93.034	4	0.541
98.934	4	0.974
107.034	4	0.541
113.934	4	-0.974
121.334	4	-0.325
126.534	4	1.624
132.235	4	-0.758
139.635	4	0.325
145.735	4	-1.624
151.435	4	-0.325
156.435	4	0.541
164.435	4	-0.974
173.336	4	0.325
178.837	4	0.325
187.235	4	1.407
193.835	4	-0.325
202.936	4	-0.325
212.236	4	-1.624
218.036	4	-1.624
223.636	4	-0.541
231.336	4	-0.758
237.831	4	-0.541
243.036	4	0.325
250.033	4	0.325
255.436	4	-1.191
260.836	4	0.974
267.737	4	-0.541
277.021	4	1.191
284.922	4	-0.108
292.524	4	1.407
297.725	4	-0.108
302.826	4	0.758
308.826	4	-0.108
314.328	4	-1.191
320.429	4	-0.325
326.23	4	-1.624
332.431	4	0.108
342.033	4	-0.325
347.633	4	1.191
353.134	4	-1.407
361.338	4	-1.407
368.821	4	1.191
378.722	4	0.758
388.424	4	-0.108
396.225	4	-1.407
405.027	4	0.325
411.728	4	1.624
418.329	4	1.624
424.43	4	0.325
433.432	4	0.758
441.033	4	0.108
4.049	4	1.407
10.231	4	-0.108
15.431	4	1.407
21.432	4	-1.624
31.032	4	-0.541
38.533	4	-1.407
47.534	4	-0.758
55.136	4	-1.407
60.932	4	0.758
66.632	4	-1.624
72.132	4	0.758
77.732	4	-0.758
84.633	4	1.624
90.033	4	-0.974
99.933	4	1.624
109.233	4	1.191
115.933	4	-1.191
121.033	4	0.974
126.033	4	0.541
132.133	4	1.407
138.734	4	-1.407
144.635	4	0.974
150.436	4	-0.758
156.134	4	-1.624
165.034	4	1.407
172.634	4	-1.191
177.834	4	0.108
183.034	4	-0.108
190.734	4	1.407
200.434	4	1.191
208.234	4	-0.108
215.635	4	-0.108
221.735	4	-0.974
227.235	4	-1.624
234.635	4	0.541
240.135	4	-0.325
245.136	4	0.325
250.237	4	0.758
258.338	4	-0.758
264.435	4	0.325
271.335	4	0.108
276.941	4	-1.407
284.335	4	1.407
289.936	4	-0.325
298.836	4	-0.541
307.236	4	0.325
314.836	4	0.325
323.733	4	0.541
332.836	4	-0.974
339.436	4	-0.974
345.12	4	0.758
351.321	4	1.191
359.523	4	0.974
366.024	4	-0.541
374.025	4	-0.108
381.827	4	-0.325
391.128	4	0.325
396.529	4	-1.407
402.73	4	0.108
410.632	4	1.407
419.733	4	1.191
428.534	4	-0.974
434.038	4	0.758
441.021	4	-0.325
4.051	4	0.108
9.433	4	-0.974
16.433	4	-0.758
25.535	4	-0.974
32.233	4	-1.624
39.633	4	-1.624
44.833	4	-1.191
50.333	4	-1.407
59.233	4	-0.325
65.734	4	1.624
71.834	4	0.108
77.034	4	-1.407
82.534	4	0.974
88.034	4	-0.108
94.234	4	-1.191
102.634	4	-0.974
110.734	4	0.758
116.434	4	1.624
125.736	4	-0.108
132.337	4	0.325
139.235	4	-0.758
146.135	4	-0.541
152.135	4	0.108
157.235	4	-0.758
163.135	4	-0.541
168.635	4	-1.407
173.635	4	1.624
181.135	4	0.108
189.335	4	0.108
198.636	4	0.541
206.236	4	-0.541
212.036	4	0.974
219.936	4	0.541
225.137	4	0.108
230.738	4	-1.191
239.523	4	0.325
244.924	4	-1.624
253.925	4	-1.191
259.526	4	-0.758
267.528	4	-0.758
273.729	4	0.541
279.53	4	-0.758
287.131	4	1.407
292.232	4	-1.624
297.936	4	-1.624
304.034	4	0.974
309.037	4	1.624
314.737	4	1.624
320.821	4	0.108
329.922	4	-0.108
336.523	4	1.624
345.424	4	0.974
351.626	4	-0.974
357.227	4	-0.758
365.028	4	0.758
373.93	4	1.624
383.531	4	0.541
391.133	4	-0.108
398.534	4	-0.758
408.436	4	0.974
415.822	4	1.407
423.622	4	1.407
433.323	4	0.108
441.025	4	0.974
4.049	4	1.191
9.832	4	-0.325
15.633	4	-0.325
20.734	4	-0.108
29.635	4	0.974
39.529	4	-1.191
45.029	4	-0.974
52.529	4	0.541
58.429	4	-0.758
64.029	4	1.191
69.029	4	1.624
74.529	4	-0.541
82.73	4	-1.191
87.93	4	-0.541
96.831	4	-1.191
102.532	4	-0.541
109.133	4	0.108
116.834	4	0.541
125.936	4	1.624
132.13	4	-1.407
139.53	4	0.974
145.131	4	-0.541
151.831	4	1.191
157.231	4	0.974
165.631	4	-1.624
173.731	4	0.541
179.331	4	-0.974
186.934	4	-1.407
192.431	4	1.407
198.132	4	0.325
205.935	4	1.407
212.034	4	-1.191
218.135	4	-1.191
227.432	4	-0.541
237.032	4	-1.191
242.232	4	-0.541
247.632	4	-0.974
255.432	4	-1.624
264.232	4	1.624
269.732	4	1.191
278.632	4	1.191
284.633	4	-1.407
292.633	4	-0.974
298.333	4	-0.108
303.534	4	0.758
310.936	4	0.758
318.836	4	-0.108
323.833	4	0.541
331.233	4	-0.758
337.333	4	0.541
343.934	4	0.758
350.834	4	-1.407
357.334	4	0.108
366.434	4	0.758
373.334	4	1.191
379.534	4	1.407
385.734	4	0.325
392.734	4	-0.325
401.734	4	-0.541
411.036	4	-0.325
418.637	4	0.758
423.735	4	0.541
433.435	4	1.191
441.035	4	0.758
