4.05	4	1
9.732	4	1
15.633	4	1
22.533	4	1
31.533	4	1
40.633	4	1
46.733	4	1
51.933	4	1
57.434	4	1
62.935	4	1
70.936	4	1
80.234	4	1
86.434	4	1
91.434	4	1
98.334	4	1
104.534	4	1
110.134	4	1
115.734	4	1
121.734	4	1
126.937	4	1
132.634	4	1
141.534	4	1
151.435	4	1
156.835	4	1
164.736	4	1
172.338	4	1
177.738	4	1
182.835	4	1
189.435	4	1
195.235	4	1
202.735	4	1
211.535	4	1
220.636	4	1
228.036	4	1
236.938	4	1
242.633	4	1
248.136	4	1
255.136	4	1
263.32	4	1
270.721	4	1
278.522	4	1
287.424	4	1
292.425	4	1
300.027	4	1
306.528	4	1
314.929	4	1
324.531	4	1
330.632	4	1
340.333	4	1
349.638	4	1
354.821	4	1
361.522	4	1
367.621	4	1
375.023	4	1
382.724	4	1
390.826	4	1
397.427	4	1
405.228	4	1
410.829	4	1
416.63	4	1
424.232	4	1
429.732	4	1
435.936	4	1
441.034	4	1
4.041	4	1
12.223	4	1
17.224	4	1
25.325	4	1
34.227	4	1
42.628	4	1
47.829	4	1
55.43	4	1
64.532	4	1
71.933	4	1
81.235	4	1
86.736	4	1
94.624	4	1
102.224	4	1
111.925	4	1
117.625	4	1
125.126	4	1
131.327	4	1
138.229	4	1
147.03	4	1
152.231	4	1
161.133	4	1
166.833	4	1
172.234	4	1
178.336	4	1
185.726	4	1
191.326	4	1
197.826	4	1
205.626	4	1
214.726	4	1
220.326	4	1
225.427	4	1
231.128	4	1
240.03	4	1
247.731	4	1
254.632	4	1
260.133	4	1
266.334	4	1
271.435	4	1
278.427	4	1
285.128	4	1
294.127	4	1
300.727	4	1
308.128	4	1
313.628	4	1
319.128	4	1
327.128	4	1
332.529	4	1
338.63	4	1
344.431	4	1
349.432	4	1
355.033	4	1
360.934	4	1
366.735	4	1
374.329	4	1
380.329	4	1
386.428	4	1
396.329	4	1
402.929	4	1
409.129	4	1
418.729	4	1
426.529	4	1
435.831	4	1
441.032	4	1
4.051	4	1
10.133	4	1
17.833	4	1
25.834	4	1
33.234	4	1
39.034	4	1
44.134	4	1
49.834	4	1
55.434	4	1
65.136	4	1
71.237	4	1
78.134	4	1
83.534	4	1
91.941	4	1
96.935	4	1
103.135	4	1
111.235	4	1
116.435	4	1
124.235	4	1
133.135	4	1
138.335	4	1
143.335	4	1
152.335	4	1
157.836	4	1
164.837	4	1
171.338	4	1
176.839	4	1
183.736	4	1
190.436	4	1
199.726	4	1
207.328	4	1
213.129	4	1
222.73	4	1
231.832	4	1
237.533	4	1
245.137	4	1
250.637	4	1
257.22	4	1
263.221	4	1
269.822	4	1
275.925	4	1
283.424	4	1
289.625	4	1
298.527	4	1
304.428	4	1
312.029	4	1
321.932	4	1
327.332	4	1
335.233	4	1
344.035	4	1
351.422	4	1
360.322	4	1
365.422	4	1
374.724	4	1
379.925	4	1
385.426	4	1
391.027	4	1
399.228	4	1
404.929	4	1
412.33	4	1
420.132	4	1
429.233	4	1
435.434	4	1
441.035	4	1
4.049	4	1
11.432	4	1
17.133	4	1
23.734	4	1
33.028	4	1
39.931	4	1
46.628	4	1
54.628	4	1
63.528	4	1
69.628	4	1
74.828	4	1
80.328	4	1
87.829	4	1
96.933	4	1
105.832	4	1
111.533	4	1
119.335	4	1
125.436	4	1
134.429	4	1
142.029	4	1
149.43	4	1
158.33	4	1
163.934	4	1
173.53	4	1
179.53	4	1
189.43	4	1
195.934	4	1
203.333	4	1
208.834	4	1
213.936	4	1
221.536	4	1
227.73	4	1
234.631	4	1
242.531	4	1
249.131	4	1
254.931	4	1
260.031	4	1
265.831	4	1
271.031	4	1
279.131	4	1
285.231	4	1
290.832	4	1
300.133	4	1
309.235	4	1
315.436	4	1
321.132	4	1
330.832	4	1
336.232	4	1
344.632	4	1
350.532	4	1
358.233	4	1
363.833	4	1
369.033	4	1
376.033	4	1
383.833	4	1
390.033	4	1
395.533	4	1
400.534	4	1
409.336	4	1
417.533	4	1
422.934	4	1
430.534	4	1
435.534	4	1
441.034	4	1
