4.048	4	1
9.532	4	1
17.133	4	1
23.634	4	1
29.135	4	1
35.327	4	1
40.927	4	1
46.927	4	1
54.928	4	1
61.128	4	1
68.628	4	1
75.328	4	1
80.528	4	1
85.628	4	1
91.529	4	1
96.63	4	1
104.832	4	1
110.533	4	1
117.934	4	1
122.935	4	1
129.036	4	1
134.529	4	1
141.129	4	1
150.229	4	1
159.329	4	1
168.229	4	1
178.129	4	1
185.53	4	1
193.331	4	1
202.232	4	1
207.633	4	1
215.434	4	1
220.635	4	1
226.43	4	1
234.33	4	1
243.931	4	1
251.331	4	1
259.03	4	1
268.731	4	1
277.131	4	1
285.231	4	1
290.831	4	1
299.733	4	1
305.834	4	1
314.635	4	1
320.432	4	1
328.032	4	1
333.432	4	1
342.432	4	1
347.432	4	1
356.732	4	1
366.032	4	1
372.934	4	1
379.132	4	1
384.733	4	1
390.433	4	1
396.533	4	1
403.134	4	1
408.835	4	1
415.833	4	1
423.433	4	1
428.633	4	1
434.133	4	1
441.033	4	1
4.047	4	1
11.931	4	1
18.132	4	1
26.533	4	1
33.435	4	1
42.336	4	1
51.431	4	1
60.73	4	1
68.431	4	1
73.933	4	1
81.731	4	1
86.932	4	1
94.331	4	1
99.331	4	1
108.131	4	1
113.632	4	1
123.534	4	1
130.235	4	1
138.032	4	1
146.934	4	1
152.032	4	1
160.032	4	1
166.532	4	1
174.132	4	1
179.132	4	1
185.332	4	1
190.934	4	1
197.033	4	1
204.633	4	1
209.833	4	1
216.433	4	1
223.834	4	1
231.436	4	1
237.233	4	1
242.633	4	1
248.133	4	1
254.334	4	1
261.234	4	1
267.134	4	1
273.234	4	1
278.334	4	1
285.834	4	1
295.135	4	1
303.234	4	1
308.936	4	1
314.334	4	1
322.535	4	1
328.036	4	1
334.037	4	1
343.635	4	1
349.735	4	1
357.135	4	1
362.835	4	1
371.835	4	1
377.035	4	1
384.035	4	1
389.635	4	1
395.236	4	1
401.835	4	1
407.636	4	1
417.336	4	1
423.036	4	1
431.921	4	1
441.023	4	1
4.042	4	1
9.635	4	1
19.335	4	1
29.235	4	1
34.935	4	1
40.436	4	1
46.535	4	1
54.536	4	1
60.436	4	1
65.536	4	1
70.719	4	1
77.621	4	1
85.222	4	1
90.923	4	1
97.024	4	1
103.225	4	1
110.826	4	1
116.827	4	1
123.729	4	1
129.33	4	1
137.231	4	1
146.133	4	1
153.734	4	1
159.337	4	1
164.338	4	1
172.521	4	1
177.721	4	1
183.523	4	1
192.824	4	1
202.126	4	1
209.827	4	1
215.228	4	1
220.229	4	1
225.33	4	1
234.231	4	1
240.933	4	1
248.334	4	1
256.435	4	1
261.622	4	1
270.422	4	1
279.423	4	1
286.424	4	1
294.825	4	1
301.027	4	1
310.128	4	1
317.529	4	1
325.331	4	1
330.832	4	1
336.533	4	1
342.633	4	1
348.435	4	1
358.023	4	1
364.624	4	1
370.124	4	1
375.624	4	1
381.024	4	1
390.126	4	1
396.327	4	1
403.728	4	1
411.529	4	1
418.03	4	1
425.532	4	1
432.133	4	1
441.034	4	1
4.048	4	1
13.132	4	1
18.333	4	1
24.434	4	1
32.135	4	1
40.33	4	1
49.43	4	1
56.33	4	1
64.331	4	1
69.931	4	1
75.831	4	1
82.531	4	1
91.531	4	1
99.031	4	1
105.935	4	1
114.333	4	1
120.534	4	1
128.136	4	1
134.332	4	1
140.933	4	1
150.632	4	1
158.432	4	1
167.332	4	1
173.333	4	1
179.132	4	1
187.232	4	1
192.833	4	1
197.932	4	1
203.433	4	1
208.833	4	1
218.435	4	1
223.938	4	1
229.633	4	1
237.233	4	1
246.134	4	1
252.734	4	1
262.033	4	1
267.734	4	1
275.334	4	1
280.334	4	1
288.134	4	1
293.634	4	1
298.634	4	1
303.734	4	1
309.334	4	1
319.236	4	1
328.137	4	1
334.235	4	1
340.435	4	1
347.435	4	1
353.535	4	1
358.735	4	1
363.936	4	1
371.835	4	1
378.335	4	1
385.735	4	1
391.235	4	1
400.536	4	1
407.938	4	1
416.736	4	1
422.537	4	1
427.922	4	1
435.323	4	1
441.024	4	1
