4.027	4	-1.191
9.027	4	1.407
14.626	4	-1.624
20.127	4	-0.974
25.528	4	1.624
31.229	4	1.624
37.03	4	-0.108
46.132	4	0.541
51.233	4	-1.624
58.134	4	0.325
67.427	4	-0.758
77.128	4	-0.108
82.928	4	-1.407
90.528	4	1.191
97.928	4	1.407
104.528	4	-0.541
110.728	4	0.758
117.628	4	0.541
126.029	4	-1.191
133.531	4	1.407
138.632	4	0.758
147.433	4	-1.624
153.534	4	-1.407
163.429	4	0.325
171.629	4	0.974
177.229	4	0.325
183.929	4	-0.541
191.929	4	1.407
197.329	4	0.758
205.129	4	1.407
213.229	4	0.325
219.33	4	-0.974
225.93	4	0.974
235.032	4	-0.541
240.933	4	-0.758
247.934	4	-0.108
252.935	4	0.974
258.93	4	1.191
267.93	4	0.758
274.43	4	0.108
283.331	4	0.541
291.231	4	-0.108
298.631	4	0.974
308.231	4	-0.974
315.831	4	1.407
323.431	4	-0.325
328.631	4	-0.325
334.732	4	-1.624
342.134	4	-0.325
347.835	4	-1.624
353.036	4	0.325
359.232	4	-0.974
364.432	4	0.108
369.932	4	0.541
375.532	4	1.191
381.032	4	1.191
389.932	4	-1.191
396.132	4	-0.541
401.832	4	-0.974
411.132	4	-1.407
420.033	4	0.758
427.833	4	-0.541
433.333	4	-0.541
441.035	4	-0.325
4.043	4	0.974
9.526	4	1.624
15.627	4	1.407
21.328	4	0.974
27.429	4	-0.758
32.83	4	0.541
41.932	4	0.108
50.833	4	1.624
60.535	4	-0.541
68.125	4	-1.191
74.325	4	-1.624
82.025	4	-0.108
87.525	4	0.325
93.725	4	0.541
98.925	4	-1.191
104.726	4	-0.974
113.628	4	0.758
118.829	4	-1.407
124.23	4	1.407
129.231	4	1.624
139.132	4	-0.541
144.333	4	-0.758
152.334	4	1.624
160.526	4	-1.407
166.226	4	0.541
175.126	4	-0.541
182.026	4	-1.407
189.427	4	1.624
196.127	4	0.108
203.927	4	-0.758
209.728	4	0.325
215.329	4	-0.974
220.93	4	-0.974
227.031	4	0.541
233.032	4	-1.407
240.633	4	-1.624
246.134	4	-0.974
253.628	4	-0.974
260.228	4	0.325
267.828	4	0.974
275.728	4	-0.108
283.828	4	0.974
288.928	4	-0.108
294.028	4	-0.325
299.928	4	-0.541
306.528	4	-0.108
315.33	4	0.108
323.131	4	-0.974
331.533	4	-1.624
340.834	4	-0.758
348.229	4	-1.407
355.629	4	1.624
361.829	4	-0.108
370.929	4	0.541
376.429	4	1.191
385.73	4	1.191
391.33	4	0.108
400.33	4	0.541
406.03	4	-0.758
412.53	4	-0.325
422.132	4	1.191
429.033	4	0.758
434.034	4	0.758
441.035	4	1.191
4.04	4	-0.974
9.529	4	1.407
16.93	4	1.624
26.232	4	-0.541
34.633	4	1.624
40.434	4	-1.624
47.323	4	-0.108
53.923	4	0.974
61.523	4	-1.624
67.224	4	-1.191
72.424	4	-0.325
78.624	4	1.407
87.526	4	-0.974
97.128	4	0.758
102.228	4	-1.191
111.33	4	0.974
116.831	4	1.191
125.032	4	-0.325
130.533	4	0.758
136.534	4	-1.407
141.925	4	0.108
147.525	4	-0.108
155.425	4	0.758
161.125	4	-1.624
170.225	4	1.624
176.725	4	-1.191
182.326	4	0.974
189.727	4	-1.624
197.828	4	-0.758
207.73	4	0.108
215.331	4	1.191
225.033	4	-1.624
230.534	4	0.541
236.726	4	-0.325
241.726	4	-1.191
246.926	4	0.108
253.026	4	1.407
258.227	4	0.758
264.026	4	0.325
270.727	4	0.758
277.627	4	-0.758
282.627	4	-1.407
290.428	4	-0.325
299.43	4	1.191
305.031	4	-1.191
312.432	4	1.624
320.233	4	1.191
326.335	4	1.624
332.927	4	-1.407
340.528	4	0.758
349.828	4	0.325
357.528	4	-0.974
363.728	4	-0.541
371.728	4	1.191
377.828	4	0.325
386.728	4	0.541
393.73	4	0.325
399.131	4	-0.541
404.231	4	-0.325
410.133	4	-0.758
415.834	4	-0.108
424.735	4	-0.325
432.229	4	0.541
441.029	4	-0.108
4.035	4	-1.191
9.434	4	0.974
16.335	4	-1.407
25.235	4	-1.191
34.135	4	-1.407
39.635	4	-1.624
48.735	4	-0.108
54.835	4	0.108
63.719	4	-1.191
71.336	4	-1.191
78.021	4	-1.191
85.622	4	-0.758
93.024	4	0.974
100.825	4	1.191
109.927	4	-0.758
116.528	4	-0.325
121.529	4	1.407
127.73	4	0.541
132.931	4	-0.325
138.432	4	-1.407
146.433	4	0.108
152.536	4	0.325
158.136	4	0.108
167.12	4	1.407
175.221	4	-0.541
184.923	4	-1.407
191.924	4	0.108
199.726	4	0.325
205.527	4	1.191
211.428	4	0.541
220.729	4	0.108
226.33	4	-0.758
232.531	4	1.407
240.933	4	-0.325
246.634	4	-1.624
252.338	4	-0.758
257.321	4	0.541
263.821	4	-0.325
271.321	4	-0.541
276.423	4	0.758
281.823	4	-1.624
287.425	4	1.624
292.526	4	-0.108
299.927	4	0.974
307.528	4	1.624
316.329	4	0.974
322.531	4	-0.758
332.132	4	-0.541
338.233	4	0.325
345.935	4	-1.191
355.823	4	1.407
363.223	4	1.191
370.123	4	0.974
375.923	4	1.407
382.524	4	0.325
390.426	4	-0.758
395.927	4	1.624
401.128	4	-1.407
407.129	4	-0.974
412.33	4	0.108
417.831	4	0.108
423.532	4	-0.108
431.733	4	0.758
441.035	4	-0.974
